windchill,datetime,conditions,events,precip,gustspeed,windspeed,winddir,visibility,pressure,humidity,dewpoint,heatindex,temp,time,date
,2008-09-21T18:00:00Z,mostly cloudy,,n/a,,9.2,east,6.2,29.92,73,60.8,,69.8,6:00 PM,21-09-2008
,2008-09-21T17:00:00Z,scattered clouds,,n/a,,8.1,ese,6.2,29.92,73,60.8,,69.8,5:00 PM,21-09-2008
,2008-09-21T16:30:00Z,scattered clouds,,n/a,,9.2,east,6.2,29.92,69,60.8,,71.6,4:30 PM,21-09-2008
,2008-09-21T16:00:00Z,partly cloudy,,n/a,,9.2,ese,6.2,29.95,64,59,,71.6,4:00 PM,21-09-2008
,2008-09-21T15:30:00Z,partly cloudy,,n/a,,10.4,east,6.2,29.95,64,59,,71.6,3:30 PM,21-09-2008
,2008-09-21T15:00:00Z,scattered clouds,,n/a,,12.7,east,6.2,29.95,64,59,,71.6,3:00 PM,21-09-2008
,2008-09-21T14:30:00Z,mostly cloudy,,n/a,,11.5,east,6.2,29.95,68,59,,69.8,2:30 PM,21-09-2008
,2008-09-21T14:00:00Z,mostly cloudy,,n/a,,11.5,east,6.2,29.98,68,59,,69.8,2:00 PM,21-09-2008
,2008-09-21T13:30:00Z,mostly cloudy,,n/a,,12.7,east,6.2,29.98,64,59,,71.6,1:30 PM,21-09-2008
,2008-09-21T13:00:00Z,mostly cloudy,,n/a,,13.8,east,6.2,29.98,68,59,,69.8,1:00 PM,21-09-2008
,2008-09-21T12:30:00Z,mostly cloudy,,n/a,,12.7,ene,6.2,30.01,73,60.8,,69.8,12:30 PM,21-09-2008
,2008-09-21T12:00:00Z,mostly cloudy,,n/a,,10.4,ene,6.2,30.01,68,59,,69.8,12:00 PM,21-09-2008
,2008-09-21T11:30:00Z,mostly cloudy,,n/a,,10.4,ene,6.2,30.01,68,59,,69.8,11:30 AM,21-09-2008
,2008-09-21T11:00:00Z,mostly cloudy,,n/a,,11.5,east,6.2,30.01,68,59,,69.8,11:00 AM,21-09-2008
,2008-09-21T10:30:00Z,mostly cloudy,,n/a,,10.4,east,6.2,30.01,68,59,,69.8,10:30 AM,21-09-2008
,2008-09-21T10:00:00Z,mostly cloudy,,n/a,,11.5,east,6.2,30.01,73,59,,68,10:00 AM,21-09-2008
,2008-09-21T09:30:00Z,mostly cloudy,,n/a,,10.4,ene,6.2,30.01,73,59,,68,9:30 AM,21-09-2008
,2008-09-21T09:00:00Z,mostly cloudy,,n/a,,9.2,east,6.2,30.01,73,59,,68,9:00 AM,21-09-2008
,2008-09-21T08:30:00Z,mostly cloudy,,n/a,,10.4,east,6.2,30.01,73,59,,68,8:30 AM,21-09-2008
,2008-09-21T08:00:00Z,mostly cloudy,,n/a,,9.2,east,6.2,30.01,78,60.8,,68,8:00 AM,21-09-2008
,2008-09-21T07:30:00Z,scattered clouds,,n/a,,4.6,north,6.2,30.01,83,62.6,,68,7:30 AM,21-09-2008
,2008-09-21T07:00:00Z,scattered clouds,,n/a,,8.1,ene,6.2,30.01,83,62.6,,68,7:00 AM,21-09-2008
,2008-09-21T06:30:00Z,scattered clouds,,n/a,,10.4,ne,6.2,30.01,83,62.6,,68,6:30 AM,21-09-2008
,2008-09-21T06:00:00Z,scattered clouds,,n/a,,9.2,ene,6.2,30.01,83,62.6,,68,6:00 AM,21-09-2008
,2008-09-21T05:30:00Z,scattered clouds,,n/a,,6.9,north,6.2,30.01,88,62.6,,66.2,5:30 AM,21-09-2008
,2008-09-21T05:00:00Z,scattered clouds,,n/a,,5.8,north,6.2,30.01,83,62.6,,68,5:00 AM,21-09-2008
,2008-09-21T04:30:00Z,mostly cloudy,,n/a,,6.9,ene,6.2,30.04,83,62.6,,68,4:30 AM,21-09-2008
,2008-09-21T04:00:00Z,mostly cloudy,,n/a,,3.5,ne,6.2,30.04,88,64.4,,68,4:00 AM,21-09-2008
,2008-09-21T03:00:00Z,mostly cloudy,,n/a,,5.8,north,4.3,30.04,88,64.4,,68,3:00 AM,21-09-2008
,2008-09-21T02:30:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,30.04,88,64.4,,68,2:30 AM,21-09-2008
,2008-09-21T02:00:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,30.06,88,64.4,,68,2:00 AM,21-09-2008
,2008-09-21T01:00:00Z,mostly cloudy,,n/a,,11.5,ene,6.2,30.06,88,64.4,,68,1:00 AM,21-09-2008
,2008-09-21T00:30:00Z,rain showers,rain,n/a,,4.6,nw,5,30.06,88,64.4,,68,12:30 AM,21-09-2008
,2008-09-21T00:00:00Z,rain showers,rain,n/a,24.2,12.7,ssw,5,30.06,88,64.4,,68,12:00 AM,21-09-2008
,2008-09-22T23:30:00Z,mostly cloudy,,n/a,,5.8,nne,6.2,29.86,77,57.2,,64.4,11:30 PM,22-09-2008
,2008-09-22T23:00:00Z,mostly cloudy,,n/a,,4.6,nne,6.2,29.86,73,57.2,,66.2,11:00 PM,22-09-2008
,2008-09-22T22:30:00Z,mostly cloudy,,n/a,,5.8,north,6.2,29.86,78,59,,66.2,10:30 PM,22-09-2008
,2008-09-22T22:00:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.86,78,59,,66.2,10:00 PM,22-09-2008
,2008-09-22T21:30:00Z,mostly cloudy,,n/a,,6.9,ne,6.2,29.86,78,59,,66.2,9:30 PM,22-09-2008
,2008-09-22T21:00:00Z,mostly cloudy,,n/a,,9.2,ene,6.2,29.86,78,59,,66.2,9:00 PM,22-09-2008
,2008-09-22T20:30:00Z,mostly cloudy,,n/a,,10.4,ene,6.2,29.83,78,59,,66.2,8:30 PM,22-09-2008
,2008-09-22T20:00:00Z,light drizzle,,n/a,,12.7,east,6.2,29.83,78,59,,66.2,8:00 PM,22-09-2008
,2008-09-22T19:30:00Z,light drizzle,,n/a,,12.7,east,5,29.83,78,59,,66.2,7:30 PM,22-09-2008
,2008-09-22T19:00:00Z,light drizzle,,n/a,,12.7,ene,5,29.83,78,59,,66.2,7:00 PM,22-09-2008
,2008-09-22T18:30:00Z,mostly cloudy,,n/a,,12.7,east,5,29.83,83,59,,64.4,6:30 PM,22-09-2008
,2008-09-22T18:00:00Z,light rain,rain,n/a,,13.8,east,3.1,29.83,88,60.8,,64.4,6:00 PM,22-09-2008
,2008-09-22T17:30:00Z,light rain,rain,n/a,,15,east,3.1,29.83,88,60.8,,64.4,5:30 PM,22-09-2008
,2008-09-22T17:00:00Z,light rain,rain,n/a,,15,ene,3.1,29.83,88,60.8,,64.4,5:00 PM,22-09-2008
,2008-09-22T16:30:00Z,rain,rain,n/a,,18.4,ene,3.1,29.83,88,60.8,,64.4,4:30 PM,22-09-2008
,2008-09-22T16:00:00Z,heavy rain,rain,n/a,,16.1,ene,3.1,29.83,88,60.8,,64.4,4:00 PM,22-09-2008
,2008-09-22T15:30:00Z,heavy rain,rain,n/a,,15,ene,3.1,29.86,88,60.8,,64.4,3:30 PM,22-09-2008
,2008-09-22T14:30:00Z,rain,rain,n/a,,11.5,ne,3.7,29.89,83,60.8,,66.2,2:30 PM,22-09-2008
,2008-09-22T14:00:00Z,light rain,rain,n/a,,13.8,ne,3.7,29.89,83,60.8,,66.2,2:00 PM,22-09-2008
,2008-09-22T13:30:00Z,mostly cloudy,,n/a,,15,ne,3.7,29.89,83,60.8,,66.2,1:30 PM,22-09-2008
,2008-09-22T13:00:00Z,light rain showers,rain,n/a,,17.3,ene,3.7,29.89,83,60.8,,66.2,1:00 PM,22-09-2008
,2008-09-22T12:30:00Z,light rain showers,rain,n/a,,18.4,ene,5,29.89,83,60.8,,66.2,12:30 PM,22-09-2008
,2008-09-22T12:00:00Z,mostly cloudy,,n/a,,20.7,ene,5,29.89,78,60.8,,68,12:00 PM,22-09-2008
,2008-09-22T11:30:00Z,mostly cloudy,,n/a,,19.6,ene,5,29.89,78,60.8,,68,11:30 AM,22-09-2008
,2008-09-22T11:00:00Z,mostly cloudy,,n/a,,18.4,ene,5,29.89,78,60.8,,68,11:00 AM,22-09-2008
,2008-09-22T10:00:00Z,mostly cloudy,,n/a,,13.8,east,5,29.86,73,60.8,,69.8,10:00 AM,22-09-2008
,2008-09-22T09:30:00Z,mostly cloudy,,n/a,,16.1,ene,5,29.86,78,62.6,,69.8,9:30 AM,22-09-2008
,2008-09-22T09:00:00Z,drizzle,,n/a,,12.7,ene,6.2,29.86,78,62.6,,69.8,9:00 AM,22-09-2008
,2008-09-22T08:30:00Z,mostly cloudy,,n/a,,10.4,ne,6.2,29.86,78,62.6,,69.8,8:30 AM,22-09-2008
,2008-09-22T08:00:00Z,mostly cloudy,,n/a,,10.4,ne,6.2,29.86,83,62.6,,68,8:00 AM,22-09-2008
,2008-09-22T07:30:00Z,mostly cloudy,,n/a,,8.1,ne,6.2,29.86,83,62.6,,68,7:30 AM,22-09-2008
,2008-09-22T07:00:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.86,78,60.8,,68,7:00 AM,22-09-2008
,2008-09-22T06:30:00Z,mostly cloudy,,n/a,,5.8,north,6.2,29.86,83,60.8,,66.2,6:30 AM,22-09-2008
,2008-09-22T06:00:00Z,mostly cloudy,,n/a,,5.8,north,6.2,29.86,83,60.8,,66.2,6:00 AM,22-09-2008
,2008-09-22T05:30:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.86,83,60.8,,66.2,5:30 AM,22-09-2008
,2008-09-22T05:00:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.89,83,60.8,,66.2,5:00 AM,22-09-2008
,2008-09-22T04:30:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.89,78,59,,66.2,4:30 AM,22-09-2008
,2008-09-22T04:00:00Z,mostly cloudy,,n/a,,8.1,north,6.2,29.89,78,60.8,,68,4:00 AM,22-09-2008
,2008-09-22T03:30:00Z,mostly cloudy,,n/a,,4.6,nnw,6.2,29.92,83,60.8,,66.2,3:30 AM,22-09-2008
,2008-09-22T03:00:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.89,78,59,,66.2,3:00 AM,22-09-2008
,2008-09-22T02:30:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.92,83,60.8,,66.2,2:30 AM,22-09-2008
,2008-09-22T02:00:00Z,mostly cloudy,,n/a,,6.9,nne,6.2,29.92,78,60.8,,68,2:00 AM,22-09-2008
,2008-09-22T01:30:00Z,mostly cloudy,,n/a,,5.8,nne,6.2,29.92,83,62.6,,68,1:30 AM,22-09-2008
,2008-09-22T01:00:00Z,mostly cloudy,,n/a,,6.9,ne,6.2,29.92,78,62.6,,69.8,1:00 AM,22-09-2008
,2008-09-22T00:30:00Z,mostly cloudy,,n/a,,9.2,ene,6.2,29.92,78,62.6,,69.8,12:30 AM,22-09-2008
,2008-09-22T00:00:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.92,78,62.6,,69.8,12:00 AM,22-09-2008
,2008-09-23T23:30:00Z,mostly cloudy,,n/a,,5.8,wnw,4.3,29.95,88,57.2,,60.8,11:30 PM,23-09-2008
,2008-09-23T23:00:00Z,mostly cloudy,,n/a,,6.9,nw,4.3,29.95,88,57.2,,60.8,11:00 PM,23-09-2008
,2008-09-23T22:30:00Z,mostly cloudy,,n/a,,6.9,nw,4.3,29.92,88,57.2,,60.8,10:30 PM,23-09-2008
,2008-09-23T22:00:00Z,mostly cloudy,,n/a,,6.9,nnw,4.3,29.92,88,57.2,,60.8,10:00 PM,23-09-2008
,2008-09-23T21:30:00Z,mostly cloudy,,n/a,,4.6,nnw,4.3,29.92,88,57.2,,60.8,9:30 PM,23-09-2008
,2008-09-23T21:00:00Z,rain,rain,n/a,,2.3,variable,4.3,29.92,88,57.2,,60.8,9:00 PM,23-09-2008
,2008-09-23T20:30:00Z,rain,rain,n/a,,2.3,variable,5,29.92,82,55.4,,60.8,8:30 PM,23-09-2008
,2008-09-23T20:00:00Z,drizzle,,n/a,,5.8,north,5,29.89,88,57.2,,60.8,8:00 PM,23-09-2008
,2008-09-23T19:30:00Z,overcast,,n/a,,5.8,north,5,29.89,82,55.4,,60.8,7:30 PM,23-09-2008
,2008-09-23T19:00:00Z,light rain showers,rain,n/a,,4.6,nw,5,29.89,82,55.4,,60.8,7:00 PM,23-09-2008
,2008-09-23T18:30:00Z,light rain showers,rain,n/a,,4.6,wnw,5,29.89,88,57.2,,60.8,6:30 PM,23-09-2008
,2008-09-23T18:00:00Z,light rain showers,rain,n/a,,5.8,wnw,5,29.89,88,57.2,,60.8,6:00 PM,23-09-2008
,2008-09-23T17:30:00Z,rain,rain,n/a,,3.5,west,5,29.89,72,53.6,,62.6,5:30 PM,23-09-2008
,2008-09-23T17:00:00Z,rain showers,rain,n/a,,2.3,variable,5.6,29.89,68,53.6,,64.4,5:00 PM,23-09-2008
,2008-09-23T16:30:00Z,mostly cloudy,,n/a,,3.5,ene,6.2,29.89,64,53.6,,66.2,4:30 PM,23-09-2008
,2008-09-23T16:00:00Z,mostly cloudy,,n/a,,8.1,east,6.2,29.89,64,51.8,,64.4,4:00 PM,23-09-2008
,2008-09-23T15:30:00Z,mostly cloudy,,n/a,,9.2,east,6.2,29.89,64,51.8,,64.4,3:30 PM,23-09-2008
,2008-09-23T15:00:00Z,mostly cloudy,,n/a,,9.2,ene,6.2,29.89,59,50,,64.4,3:00 PM,23-09-2008
,2008-09-23T14:30:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.89,64,51.8,,64.4,2:30 PM,23-09-2008
,2008-09-23T14:00:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.89,59,50,,64.4,2:00 PM,23-09-2008
,2008-09-23T13:30:00Z,mostly cloudy,,n/a,,8.1,ene,6.2,29.89,64,51.8,,64.4,1:30 PM,23-09-2008
,2008-09-23T13:00:00Z,mostly cloudy,,n/a,,8.1,north,6.2,29.89,68,51.8,,62.6,1:00 PM,23-09-2008
,2008-09-23T12:30:00Z,mostly cloudy,,n/a,,8.1,north,6.2,29.89,68,53.6,,64.4,12:30 PM,23-09-2008
,2008-09-23T12:00:00Z,mostly cloudy,,n/a,,9.2,north,6.2,29.89,64,51.8,,64.4,12:00 PM,23-09-2008
,2008-09-23T11:30:00Z,mostly cloudy,,n/a,,8.1,north,6.2,29.89,56,50,,66.2,11:30 AM,23-09-2008
,2008-09-23T11:00:00Z,mostly cloudy,,n/a,,6.9,nnw,6.2,29.86,56,48.2,,64.4,11:00 AM,23-09-2008
,2008-09-23T10:30:00Z,mostly cloudy,,n/a,,9.2,nnw,6.2,29.86,56,48.2,,64.4,10:30 AM,23-09-2008
,2008-09-23T10:00:00Z,mostly cloudy,,n/a,,9.2,nnw,6.2,29.86,56,48.2,,64.4,10:00 AM,23-09-2008
,2008-09-23T09:30:00Z,mostly cloudy,,n/a,,9.2,nnw,6.2,29.86,59,48.2,,62.6,9:30 AM,23-09-2008
,2008-09-23T09:00:00Z,mostly cloudy,,n/a,,8.1,nnw,6.2,29.83,59,48.2,,62.6,9:00 AM,23-09-2008
,2008-09-23T08:30:00Z,mostly cloudy,,n/a,,5.8,nw,6.2,29.83,59,48.2,,62.6,8:30 AM,23-09-2008
,2008-09-23T08:00:00Z,mostly cloudy,,n/a,,5.8,nw,6.2,29.83,59,48.2,,62.6,8:00 AM,23-09-2008
,2008-09-23T07:30:00Z,mostly cloudy,,n/a,,4.6,nnw,6.2,29.83,59,48.2,,62.6,7:30 AM,23-09-2008
,2008-09-23T07:00:00Z,mostly cloudy,,n/a,,8.1,nnw,6.2,29.83,68,51.8,,62.6,7:00 AM,23-09-2008
,2008-09-23T06:30:00Z,mostly cloudy,,n/a,,5.8,north,6.2,29.83,68,51.8,,62.6,6:30 AM,23-09-2008
,2008-09-23T06:00:00Z,mostly cloudy,,n/a,,6.9,north,6.2,29.83,68,51.8,,62.6,6:00 AM,23-09-2008
,2008-09-23T05:30:00Z,mostly cloudy,,n/a,,5.8,north,6.2,29.83,68,51.8,,62.6,5:30 AM,23-09-2008
,2008-09-23T05:00:00Z,mostly cloudy,,n/a,,8.1,nne,6.2,29.83,72,53.6,,62.6,5:00 AM,23-09-2008
,2008-09-23T04:30:00Z,mostly cloudy,,n/a,,5.8,nne,6.2,29.83,68,53.6,,64.4,4:30 AM,23-09-2008
,2008-09-23T04:00:00Z,mostly cloudy,,n/a,,11.5,ene,6.2,29.83,52,48.2,,66.2,4:00 AM,23-09-2008
,2008-09-23T03:30:00Z,mostly cloudy,,n/a,,11.5,ene,6.2,29.86,60,51.8,,66.2,3:30 AM,23-09-2008
,2008-09-23T03:00:00Z,mostly cloudy,,n/a,,13.8,ene,6.2,29.86,68,53.6,,64.4,3:00 AM,23-09-2008
,2008-09-23T02:30:00Z,mostly cloudy,,n/a,,11.5,ene,6.2,29.86,73,55.4,,64.4,2:30 AM,23-09-2008
,2008-09-23T02:00:00Z,mostly cloudy,,n/a,,5.8,nne,6.2,29.86,73,55.4,,64.4,2:00 AM,23-09-2008
,2008-09-23T01:30:00Z,mostly cloudy,,n/a,,8.1,nnw,6.2,29.86,77,57.2,,64.4,1:30 AM,23-09-2008
,2008-09-23T01:00:00Z,mostly cloudy,,n/a,,8.1,nnw,6.2,29.86,83,59,,64.4,1:00 AM,23-09-2008
,2008-09-23T00:30:00Z,mostly cloudy,,n/a,,9.2,north,6.2,29.86,83,59,,64.4,12:30 AM,23-09-2008
,2008-09-23T00:00:00Z,mostly cloudy,,n/a,,6.9,nnw,6.2,29.86,83,59,,64.4,12:00 AM,23-09-2008
,2008-09-24T08:00:00Z,overcast,,-,,8.1,north,9,29.97,76,53,,58,8:00 AM,24-09-2008
,2008-09-24T07:30:00Z,mostly cloudy,,n/a,,6.9,nnw,6.2,29.95,82,53.6,,59,7:30 AM,24-09-2008
,2008-09-24T07:00:00Z,scattered clouds,,n/a,,8.1,nnw,6.2,29.95,82,53.6,,59,7:00 AM,24-09-2008
,2008-09-24T06:30:00Z,scattered clouds,,n/a,,6.9,nnw,6.2,29.95,82,53.6,,59,6:30 AM,24-09-2008
,2008-09-24T06:00:00Z,scattered clouds,,n/a,,6.9,nnw,6.2,29.95,88,55.4,,59,6:00 AM,24-09-2008
,2008-09-24T05:30:00Z,overcast,,n/a,,8.1,nnw,5,29.92,82,55.4,,60.8,5:30 AM,24-09-2008
,2008-09-24T05:00:00Z,overcast,,n/a,,11.5,nnw,5,29.92,82,55.4,,60.8,5:00 AM,24-09-2008
,2008-09-24T04:30:00Z,overcast,,n/a,,9.2,north,5,29.92,82,55.4,,60.8,4:30 AM,24-09-2008
,2008-09-24T04:00:00Z,overcast,,n/a,,10.4,north,5,29.92,82,55.4,,60.8,4:00 AM,24-09-2008
,2008-09-24T03:30:00Z,overcast,,n/a,,9.2,north,5,29.92,82,55.4,,60.8,3:30 AM,24-09-2008
,2008-09-24T03:00:00Z,overcast,,n/a,,9.2,nnw,5,29.92,82,55.4,,60.8,3:00 AM,24-09-2008
,2008-09-24T02:30:00Z,overcast,,n/a,,9.2,nnw,5,29.92,82,55.4,,60.8,2:30 AM,24-09-2008
,2008-09-24T02:00:00Z,overcast,,n/a,,8.1,north,5,29.92,82,55.4,,60.8,2:00 AM,24-09-2008
,2008-09-24T01:30:00Z,overcast,,n/a,,6.9,nnw,5,29.95,82,55.4,,60.8,1:30 AM,24-09-2008
,2008-09-24T01:00:00Z,overcast,,n/a,,8.1,nnw,4.3,29.95,88,57.2,,60.8,1:00 AM,24-09-2008
,2008-09-24T00:30:00Z,overcast,,n/a,,6.9,north,4.3,29.95,88,57.2,,60.8,12:30 AM,24-09-2008
,2008-09-24T00:00:00Z,mostly cloudy,,n/a,,4.6,nw,4.3,29.95,88,57.2,,60.8,12:00 AM,24-09-2008
,2008-09-25T02:00:00Z,scattered clouds,,-,,9.2,north,16,30.11,52,51,,64,2:00 AM,25-09-2008
,2008-09-25T01:30:00Z,mostly cloudy,,n/a,,6.9,north,6.2,30.09,68,53.6,,64.4,1:30 AM,25-09-2008
,2008-09-25T01:00:00Z,mostly cloudy,,n/a,,8.1,nnw,6.2,30.09,68,53.6,,64.4,1:00 AM,25-09-2008
,2008-09-25T00:30:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.09,68,53.6,,64.4,12:30 AM,25-09-2008
,2008-09-25T00:00:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.09,68,53.6,,64.4,12:00 AM,25-09-2008
,2008-09-26T14:00:00Z,partly cloudy,,-,,8.1,se,16,30.17,47,53,,69,2:00 PM,26-09-2008
,2008-09-26T13:30:00Z,mostly cloudy,,n/a,,8.1,ese,6.2,30.15,64,55.4,,68,1:30 PM,26-09-2008
,2008-09-26T13:00:00Z,mostly cloudy,,n/a,,6.9,east,6.2,30.15,73,57.2,,66.2,1:00 PM,26-09-2008
,2008-09-26T12:30:00Z,mostly cloudy,,n/a,,6.9,nnw,6.2,30.18,64,53.6,,66.2,12:30 PM,26-09-2008
,2008-09-26T12:00:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.18,64,53.6,,66.2,12:00 PM,26-09-2008
,2008-09-26T11:30:00Z,mostly cloudy,,n/a,,11.5,nnw,6.2,30.18,64,53.6,,66.2,11:30 AM,26-09-2008
,2008-09-26T11:00:00Z,mostly cloudy,,n/a,,11.5,north,6.2,30.18,68,53.6,,64.4,11:00 AM,26-09-2008
,2008-09-26T10:30:00Z,mostly cloudy,,n/a,,12.7,north,6.2,30.15,68,53.6,,64.4,10:30 AM,26-09-2008
,2008-09-26T10:00:00Z,mostly cloudy,,n/a,,11.5,nw,6.2,30.15,72,53.6,,62.6,10:00 AM,26-09-2008
,2008-09-26T09:30:00Z,scattered clouds,,n/a,24.2,11.5,nnw,6.2,30.15,82,55.4,,60.8,9:30 AM,26-09-2008
,2008-09-26T09:00:00Z,scattered clouds,,n/a,,9.2,nnw,6.2,30.15,82,53.6,,59,9:00 AM,26-09-2008
,2008-09-26T08:30:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,30.15,82,53.6,,59,8:30 AM,26-09-2008
,2008-09-26T08:00:00Z,partly cloudy,,n/a,,11.5,nnw,6.2,30.15,88,55.4,,59,8:00 AM,26-09-2008
,2008-09-26T07:30:00Z,scattered clouds,,n/a,,10.4,nw,6.2,30.15,88,55.4,,59,7:30 AM,26-09-2008
,2008-09-26T07:00:00Z,mostly cloudy,,n/a,,10.4,nw,6.2,30.15,88,55.4,,59,7:00 AM,26-09-2008
,2008-09-26T06:30:00Z,mostly cloudy,,n/a,,11.5,nnw,6.2,30.15,82,55.4,,60.8,6:30 AM,26-09-2008
,2008-09-26T06:00:00Z,mostly cloudy,,n/a,,11.5,nnw,6.2,30.15,82,55.4,,60.8,6:00 AM,26-09-2008
,2008-09-26T05:30:00Z,mostly cloudy,,n/a,,10.4,nnw,6.2,30.15,82,55.4,,60.8,5:30 AM,26-09-2008
,2008-09-26T05:00:00Z,scattered clouds,,n/a,,6.9,nw,6.2,30.15,88,57.2,,60.8,5:00 AM,26-09-2008
,2008-09-26T04:30:00Z,scattered clouds,,n/a,,5.8,nw,6.2,30.15,88,57.2,,60.8,4:30 AM,26-09-2008
,2008-09-26T04:00:00Z,scattered clouds,,n/a,,5.8,wnw,6.2,30.15,82,57.2,,62.6,4:00 AM,26-09-2008
,2008-09-26T03:30:00Z,scattered clouds,,n/a,,3.5,sse,6.2,30.15,64,51.8,,64.4,3:30 AM,26-09-2008
,2008-09-26T03:00:00Z,mostly cloudy,,n/a,,4.6,sse,6.2,30.18,68,53.6,,64.4,3:00 AM,26-09-2008
,2008-09-26T02:30:00Z,drizzle,,n/a,,8.1,sse,6.2,30.18,77,57.2,,64.4,2:30 AM,26-09-2008
,2008-09-26T02:00:00Z,drizzle,,n/a,,10.4,sse,6.2,30.18,77,57.2,,64.4,2:00 AM,26-09-2008
,2008-09-26T01:30:00Z,scattered clouds,,n/a,,10.4,se,6.2,30.18,68,53.6,,64.4,1:30 AM,26-09-2008
,2008-09-26T01:00:00Z,mostly cloudy,,n/a,,10.4,ese,6.2,30.18,64,53.6,,66.2,1:00 AM,26-09-2008
,2008-09-26T00:30:00Z,scattered clouds,,n/a,,8.1,east,6.2,30.18,68,55.4,,66.2,12:30 AM,26-09-2008
,2008-09-26T00:00:00Z,scattered clouds,,n/a,,8.1,ese,6.2,30.18,68,55.4,,66.2,12:00 AM,26-09-2008
,2008-09-27T08:00:00Z,partly cloudy,,-,,8.1,north,12,30.22,63,50,,59,8:00 AM,27-09-2008
,2008-09-27T07:30:00Z,scattered clouds,,n/a,,9.2,north,6.2,30.21,77,51.8,,59,7:30 AM,27-09-2008
,2008-09-27T07:00:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.18,77,51.8,,59,7:00 AM,27-09-2008
,2008-09-27T06:30:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.18,72,50,,59,6:30 AM,27-09-2008
,2008-09-27T06:00:00Z,mostly cloudy,,n/a,,8.1,north,6.2,30.21,77,51.8,,59,6:00 AM,27-09-2008
,2008-09-27T05:30:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.21,77,51.8,,59,5:30 AM,27-09-2008
,2008-09-27T05:00:00Z,mostly cloudy,,n/a,,8.1,north,6.2,30.21,77,51.8,,59,5:00 AM,27-09-2008
,2008-09-27T04:30:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.21,77,51.8,,59,4:30 AM,27-09-2008
,2008-09-27T04:00:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.21,82,53.6,,59,4:00 AM,27-09-2008
,2008-09-27T03:30:00Z,mostly cloudy,,n/a,,12.7,north,6.2,30.21,82,53.6,,59,3:30 AM,27-09-2008
,2008-09-27T03:00:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.21,82,53.6,,59,3:00 AM,27-09-2008
,2008-09-27T02:30:00Z,mostly cloudy,,n/a,,8.1,north,6.2,30.21,88,55.4,,59,2:30 AM,27-09-2008
,2008-09-27T02:00:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.21,88,55.4,,59,2:00 AM,27-09-2008
,2008-09-27T01:30:00Z,mostly cloudy,,n/a,,9.2,north,6.2,30.24,82,55.4,,60.8,1:30 AM,27-09-2008
,2008-09-27T01:00:00Z,mostly cloudy,,n/a,,6.9,nnw,6.2,30.24,82,55.4,,60.8,1:00 AM,27-09-2008
,2008-09-27T00:30:00Z,mostly cloudy,,n/a,,8.1,north,6.2,30.24,82,55.4,,60.8,12:30 AM,27-09-2008
,2008-09-27T00:00:00Z,mostly cloudy,,n/a,,8.1,nnw,6.2,30.24,82,55.4,,60.8,12:00 AM,27-09-2008
,2008-09-28T02:00:00Z,scattered clouds,,-,,9.2,nnw,12,30.26,62,50,,60,2:00 AM,28-09-2008
,2008-09-28T01:30:00Z,partly cloudy,,n/a,,10.4,nnw,6.2,30.24,77,53.6,,60.8,1:30 AM,28-09-2008
,2008-09-28T01:00:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,30.24,77,53.6,,60.8,1:00 AM,28-09-2008
,2008-09-28T00:30:00Z,scattered clouds,,n/a,,9.2,nnw,6.2,30.24,77,53.6,,60.8,12:30 AM,28-09-2008
,2008-09-28T00:00:00Z,scattered clouds,,n/a,,9.2,north,6.2,30.24,72,53.6,,62.6,12:00 AM,28-09-2008
,2008-09-29T02:00:00Z,scattered clouds,,-,,8.1,north,11,30.2,61,51,,61,2:00 AM,29-09-2008
,2008-09-29T01:30:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,30.18,77,53.6,,60.8,1:30 AM,29-09-2008
,2008-09-29T01:00:00Z,partly cloudy,,n/a,,9.2,nnw,6.2,30.21,77,53.6,,60.8,1:00 AM,29-09-2008
,2008-09-29T00:30:00Z,partly cloudy,,n/a,,5.8,north,6.2,30.18,77,53.6,,60.8,12:30 AM,29-09-2008
